"Id","Predicted","P_1","P_2","P_3","P_4","P_5","P_6","P_7","P_8","P_9","P_10","P_11","P_12","P_13","P_14","P_15","P_16","P_17","P_18","P_19","P_20","P_21","P_22"
67,16,0.2590140998363495,0.44089174270629883,0.4406806528568268,0.21822723746299744,0.07759478688240051,0.1362384855747223,0.002604067325592041,0.004480957984924316,0.42690908908843994,0.0020200610160827637,0.10313773155212402,0.09163612127304077,0.06570413708686829,0.0022740960121154785,0.00010597670188872144,0.7443623542785645,0.4291119873523712,0.006437212228775024,0.011046439409255981,0.0009435713291168213,0.014916181564331055,0.044215261936187744
68,22,0.35079288482666016,0.31698647141456604,0.18690821528434753,0.09766271710395813,0.2558821737766266,0.322959303855896,0.3554689288139343,0.17356449365615845,0.28417032957077026,0.38871386647224426,0.44635769724845886,0.5168248414993286,0.664076030254364,0.6226483583450317,0.12822774052619934,0.7228825688362122,0.33615991473197937,0.00010631044278852642,0.8041924238204956,0.42593100666999817,0.5653166770935059,0.8114342093467712
69,13,0.23106563091278076,0.34734219312667847,0.190084308385849,0.26875317096710205,0.2551697790622711,0.38793954253196716,0.31213510036468506,0.3290520906448364,0.07096502184867859,0.25823885202407837,0.1201842725276947,0.6687272191047668,0.8762351870536804,0.00010589274461381137,0.27840566635131836,0.8307908773422241,0.6592113375663757,0.309700071811676,0.27725422382354736,0.781605064868927,0.5485246777534485,0.32549190521240234
70,19,0.4194142520427704,0.3172798454761505,0.437019944190979,0.1383146047592163,0.3691607713699341,0.23223161697387695,0.34107500314712524,0.07707074284553528,0.32520774006843567,0.08881396055221558,0.05522993206977844,0.06466138362884521,0.38955166935920715,0.6211062073707581,0.9514081478118896,0.7427138686180115,0.2520265579223633,0.5337808132171631,0.9689596891403198,0.00010662509885150939,0.2924531102180481,0.9470052719116211
71,13,0.3704111576080322,0.048402637243270874,0.0626738965511322,0.3468237817287445,0.0012359023094177246,0.319477379322052,0.002745211124420166,0.20060786604881287,0.4009546935558319,0.2361343801021576,0.05417194962501526,0.010729193687438965,0.8761692047119141,0.6332637071609497,0.10682621598243713,0.002926856279373169,0.01045989990234375,0.48129862546920776,0.0015671849250793457,0.0102214515209198,0.5089009404182434,0.00010704487067414448
72,6,0.3016679286956787,0.1453961431980133,0.36750683188438416,0.10573318600654602,0.00010552428284427151,0.8700312972068787,0.017180204391479492,0.03461897373199463,0.4706326425075531,0.0005260109901428223,0.049090415239334106,0.05123475193977356,0.029100775718688965,0.08734273910522461,0.2209557294845581,0.06525257229804993,0.048516929149627686,0.06725579500198364,0.21529823541641235,0.3799964189529419,0.023993343114852905,0.07516106963157654
73,7,0.25222402811050415,0.21907031536102295,0.14611926674842834,0.21676433086395264,0.302592933177948,0.22109267115592957,0.963647723197937,0.6203426122665405,0.9113516807556152,0.18876105546951294,0.00010571868915576488,0.1678636372089386,0.3373926877975464,0.21672400832176208,0.0019933581352233887,0.24995675683021545,0.1798877716064453,0.45655113458633423,0.16168901324272156,0.11095073819160461,0.32482635974884033,0.24636578559875488
74,9,0.6053019762039185,0.7867308855056763,0.11332237720489502,0.8295845985412598,0.3521134853363037,0.00010554894106462598,0.3076501190662384,0.7886553406715393,0.9680773019790649,0.38458946347236633,0.3322734236717224,0.43958714604377747,0.006643444299697876,0.2700180411338806,0.0913580060005188,0.28042054176330566,0.3050464391708374,0.24658715724945068,0.469260573387146,0.28320181369781494,0.2084943652153015,0.1521337628364563
75,9,0.8342050313949585,0.3743293285369873,0.13246116042137146,0.00010550224396865815,0.21332889795303345,0.9054371118545532,0.39681023359298706,0.4423152506351471,0.9183372259140015,0.5518084764480591,0.8450678586959839,0.1553252935409546,0.4151879549026489,0.32733267545700073,0.02944803237915039,0.041486889123916626,0.27003371715545654,0.12150445580482483,0.1805206835269928,0.1484563648700714,0.2719600200653076,0.3186132311820984
76,2,0.034568578004837036,0.8968297243118286,0.8768768906593323,0.00010550224396865815,0.7639843225479126,0.21592086553573608,0.018556922674179077,0.09711518883705139,0.4875582754611969,0.1965477466583252,0.6617618799209595,0.047876983880996704,0.32135388255119324,0.0010435879230499268,0.011730849742889404,0.4333418607711792,0.1170964241027832,0.37012603878974915,0.020996421575546265,0.16917464137077332,0.2220911979675293,0.2603056728839874
77,3,0.3588084876537323,0.03050464391708374,0.9280654191970825,0.00010550224396865815,0.29441550374031067,0.9015685319900513,0.04198768734931946,0.02716812491416931,0.2337644398212433,0.3590601086616516,0.14996013045310974,0.04040062427520752,0.21691107749938965,0.07344946265220642,0.05795493721961975,0.4014969766139984,0.22323042154312134,0.2682918906211853,0.032227516174316406,0.08766302466392517,0.5033987164497375,0.0008601844310760498
78,7,0.12023848295211792,0.43828654289245605,0.6998181343078613,0.30585992336273193,0.7357857823371887,0.029249638319015503,0.8944649696350098,0.010815352201461792,0.00010563977411948144,0.8022968769073486,0.6512881517410278,0.36378467082977295,0.12157812714576721,0.3847641944885254,0.10024356842041016,0.0035230517387390137,0.19331645965576172,0.23032855987548828,0.36247020959854126,0.4247224032878876,0.11157703399658203,0.10282599925994873
79,5,0.3576769232749939,0.6227103471755981,0.8185595273971558,0.460967093706131,0.8810936808586121,0.007048994302749634,0.13663482666015625,0.009011924266815186,0.00010563977411948144,0.0005432367324829102,0.7885662317276001,0.2540181279182434,0.2938537299633026,0.4510999917984009,0.45666223764419556,0.3182927668094635,0.1384255588054657,0.14885744452476501,0.04013943672180176,0.4527801275253296,0.1156022846698761,0.48821547627449036
80,15,0.10919827222824097,0.14846014976501465,0.153486430644989,0.06042534112930298,0.21696525812149048,0.11948955059051514,0.3818201422691345,0.279710590839386,0.2670668065547943,0.010519057512283325,0.3808553218841553,0.4073587656021118,0.43302643299102783,0.00010589274461381137,0.9021762609481812,0.17861685156822205,0.02652651071548462,0.01985025405883789,0.2696954011917114,0.28896695375442505,0.8334394097328186,0.5338669419288635
81,11,0.40559470653533936,0.09590482711791992,0.00010548222053330392,0.24436751008033752,0.8050515055656433,0.07440724968910217,0.052827417850494385,0.3879280388355255,0.8796738982200623,0.024358689785003662,0.9684361219406128,0.02617660164833069,0.010035067796707153,0.10427603125572205,0.47196778655052185,0.20343786478042603,0.24594950675964355,0.04121047258377075,0.20823630690574646,0.005618423223495483,0.00014767050743103027,0.3756020963191986
82,15,0.02234405279159546,0.10184785723686218,0.08066779375076294,0.010910660028457642,0.2570649981498718,0.07949221134185791,0.2630017399787903,0.12704002857208252,0.22833603620529175,0.0019821524620056152,0.4422764182090759,0.015430837869644165,0.1219693124294281,0.00010589274461381137,0.6847600936889648,0.6666428446769714,0.0009657740592956543,0.03498566150665283,0.07376450300216675,0.00262373685836792,0.2898440659046173,0.17059332132339478
83,10,0.38731467723846436,0.13448688387870789,0.26121506094932556,0.11187160015106201,0.15266728401184082,0.12067928910255432,0.6060428023338318,0.00010560623195488006,0.30099058151245117,0.8493489027023315,0.2474077045917511,0.20900428295135498,0.05114227533340454,0.17264610528945923,0.3600088357925415,0.004202425479888916,0.02945306897163391,0.09411481022834778,0.2830503582954407,0.22988265752792358,0.12144479155540466,0.2522706091403961
84,2,0.6602849364280701,0.9547733664512634,0.46326372027397156,0.16773918271064758,0.00010552428284427151,0.20726805925369263,0.45474326610565186,0.6433057188987732,0.043548643589019775,0.4561437964439392,0.19636791944503784,0.1813257336616516,0.3880559504032135,0.4570137560367584,0.040910929441452026,0.22387388348579407,0.3704528212547302,0.11132314801216125,0.26818645000457764,0.08415749669075012,0.13205015659332275,0.008320033550262451
85,21,0.2886233925819397,0.05262443423271179,0.002377718687057495,0.001116633415222168,0.4822087287902832,0.10271984338760376,0.17581266164779663,0.022719740867614746,0.1174531877040863,0.06680727005004883,0.33913469314575195,0.007093995809555054,0.016857266426086426,0.0012326240539550781,0.014934241771697998,0.03567710518836975,0.00010618338274070993,0.00021764636039733887,0.41411903500556946,0.011679261922836304,0.6392896175384521,0.3038557767868042
86,16,0.35431063175201416,0.49672242999076843,0.4432370066642761,0.00750163197517395,0.07070037722587585,0.016725987195968628,0.08804669976234436,0.06204026937484741,0.24979543685913086,0.03940016031265259,0.005099058151245117,0.005736351013183594,0.0951080322265625,0.0025814175605773926,0.9135043025016785,0.9553034901618958,0.30316686630249023,0.10136482119560242,0.06788808107376099,0.003154367208480835,0.14527511596679688,0.00010704487067414448
87,4,0.47052350640296936,0.49477478861808777,0.16629058122634888,0.7622509598731995,0.024631917476654053,0.00010554894106462598,0.4798676073551178,0.15218064188957214,0.6821160316467285,0.11895963549613953,0.7056491374969482,0.0607626736164093,0.03773394227027893,0.4791889786720276,0.15064609050750732,0.20251333713531494,0.32136285305023193,0.02180713415145874,0.3673942983150482,0.25575336813926697,0.0863378643989563,0.31218597292900085
88,20,0.325478732585907,0.22512122988700867,0.05083608627319336,0.1789010465145111,0.3294374346733093,0.42403119802474976,0.21601849794387817,0.04278576374053955,0.3037514090538025,0.020077884197235107,0.26562976837158203,0.5234276652336121,0.07104077935218811,0.00010589274461381137,0.8559620380401611,0.4172983169555664,0.3183351159095764,0.2700754404067993,0.903301477432251,0.9625037908554077,0.23678594827651978,0.4215782582759857
89,22,0.338941752910614,0.4488355219364166,0.26957249641418457,0.1894516944885254,0.39877718687057495,0.32150089740753174,0.31682735681533813,0.33203262090682983,0.10461217164993286,0.06116399168968201,0.36449381709098816,0.5993861556053162,0.2887692451477051,0.1108386218547821,0.8096014857292175,0.7371434569358826,0.5072320103645325,0.8345210552215576,0.394567608833313,0.8267108201980591,0.00010681980347726494,0.890735924243927
90,12,0.3599093556404114,0.14496374130249023,0.3743893504142761,0.09775644540786743,0.46770602464675903,0.012074410915374756,0.12700027227401733,0.0611707866191864,0.11192947626113892,0.29530420899391174,0.4962012469768524,0.8625459671020508,0.07909044623374939,0.10397651791572571,0.4797091782093048,0.09840428829193115,0.19961360096931458,0.6300365924835205,0.8169513940811157,0.04303741455078125,0.14702028036117554,0.00010704487067414448
91,4,0.7990347743034363,0.16235357522964478,0.6522365212440491,0.828366756439209,0.00010552428284427151,0.04856997728347778,0.08664527535438538,0.040607959032058716,0.0004273355007171631,0.24538451433181763,0.0011022090911865234,0.06300637125968933,0.16066324710845947,0.48433277010917664,0.06548967957496643,0.09477761387825012,0.00865781307220459,0.0012769699096679688,0.12756288051605225,0.2783403992652893,0.00023245811462402344,0.40880343317985535
92,5,0.26406943798065186,0.8538331985473633,0.00010548222053330392,0.4587336778640747,0.8694506883621216,0.5100979208946228,0.7574605941772461,0.2878052592277527,0.7402521371841431,0.06153649091720581,0.8418601751327515,0.49948787689208984,0.0941389799118042,0.19920822978019714,0.263113409280777,0.1640542447566986,0.38413798809051514,0.09642294049263,0.25214505195617676,0.32678085565567017,0.2887861728668213,0.3199470639228821
93,7,0.6618030667304993,0.6294723749160767,0.21649810671806335,0.40067508816719055,0.5580689907073975,0.2199934422969818,0.9223934412002563,0.08237108588218689,0.2713633179664612,0.8995344638824463,0.00010571868915576488,0.33810293674468994,0.060286760330200195,0.25498926639556885,0.24142146110534668,0.40969544649124146,0.29152941703796387,0.07119503617286682,0.00043633580207824707,0.39051172137260437,0.17063313722610474,0.34730565547943115
94,11,0.1577664613723755,0.05301746726036072,0.676406741142273,0.05060628056526184,0.015640676021575928,0.00010554894106462598,0.10948258638381958,0.0646708607673645,0.24468079209327698,0.7123263478279114,0.9351297616958618,0.09007388353347778,0.009326756000518799,0.00020831823348999023,0.3428210914134979,0.00022351741790771484,0.0012632012367248535,0.115497887134552,0.049452006816864014,0.18546244502067566,0.023026227951049805,0.12279319763183594
95,5,0.07292070984840393,0.04358002543449402,0.08857610821723938,0.037985384464263916,0.9597095847129822,0.00010554894106462598,0.0010960102081298828,0.019283264875411987,0.002086639404296875,0.00018611550331115723,0.008577942848205566,0.027194291353225708,0.0030224621295928955,0.053579479455947876,0.044139742851257324,0.034158170223236084,0.02014368772506714,0.028724879026412964,0.09991499781608582,0.18341553211212158,0.0015816688537597656,0.003998517990112305
96,7,0.00010544762335484847,0.8604120016098022,0.014073848724365234,0.8064628839492798,0.7220802307128906,0.35130414366722107,0.959786057472229,0.4949816167354584,0.6011316776275635,0.9088573455810547,0.39482858777046204,0.41810908913612366,0.35555851459503174,0.17399966716766357,0.07942846417427063,0.4352831244468689,0.13976708054542542,0.32180070877075195,0.29394498467445374,0.2860094904899597,0.1852836012840271,0.10067078471183777
97,2,0.00010544762335484847,0.9306422472000122,0.6246795058250427,0.41399502754211426,0.6342910528182983,0.9197344779968262,0.26596570014953613,0.9247711896896362,0.40668198466300964,0.5063838958740234,0.5389882922172546,0.253406822681427,0.2247372269630432,0.24249982833862305,0.1408507525920868,0.10482749342918396,0.18103232979774475,0.36452606320381165,0.24945160746574402,0.4513589143753052,0.5200483798980713,0.48946613073349
98,3,0.6438968777656555,0.00010546401608735323,0.8731112480163574,0.6800025701522827,0.760475218296051,0.8071500062942505,0.44536975026130676,0.7925913333892822,0.5417148470878601,0.1997462511062622,0.5279667973518372,0.33642297983169556,0.3696988523006439,0.24591386318206787,0.2941616177558899,0.10002660751342773,0.30502182245254517,0.07925668358802795,0.28225862979888916,0.1302819848060608,0.26993343234062195,0.14408090710639954
99,3,0.7706653475761414,0.4683171212673187,0.897271990776062,0.08383584022521973,0.3055366575717926,0.16787272691726685,0.00010557602217886597,0.10378631949424744,0.01081615686416626,0.0015906691551208496,0.12595772743225098,0.132950097322464,0.1810118556022644,0.31085747480392456,0.08918842673301697,0.12039875984191895,0.0820600688457489,0.23481374979019165,0.11285284161567688,0.38647976517677307,0.001745760440826416,0.22063758969306946
100,15,0.4039868414402008,0.08275678753852844,0.4850005507469177,0.002516418695449829,0.11774101853370667,0.0010743141174316406,0.11321935057640076,0.10297325253486633,0.21141484379768372,0.05119845271110535,0.45137500762939453,0.04554232954978943,0.0027130544185638428,0.001436084508895874,0.6169922947883606,0.5110682249069214,0.017142504453659058,0.032054603099823,0.2786296606063843,0.007707655429840088,0.03071543574333191,0.00010704487067414448
101,17,0.38351500034332275,0.02697691321372986,0.3508910536766052,0.221866637468338,0.4642055928707123,0.33830636739730835,0.2409033477306366,0.12147089838981628,0.09431099891662598,0.35841456055641174,0.011717081069946289,0.7336186766624451,0.7969989776611328,0.10832297801971436,0.27581414580345154,0.00010607295553199947,0.882259726524353,0.019372493028640747,0.7706544399261475,0.0007664263248443604,0.00269511342048645,0.4176912009716034
